,Date,State,City,Crop Type,Season,Temperature (°C),Rainfall (mm),Supply Volume (tons),Demand Volume (tons),Transportation Cost (₹/ton),Fertilizer Usage (kg/hectare),Pest Infestation (0-1),Market Competition (0-1),Price (₹/ton)
29973,2024-10,Karnataka,Bangalore,Coffee,Kharif,25.4,107.6,1840.08,3679.83,206.79,194.55,0.26,0.7,249.19
29974,2024-11,Karnataka,Bangalore,Coffee,Kharif,26.6,145.0,1972.79,1967.67,65.57,165.66,0.76,0.67,157.55
29975,2024-12,Karnataka,Bangalore,Coffee,Kharif,38.2,56.7,953.12,3518.71,407.44,149.48,0.73,0.34,192.13
29976,2023-01,Karnataka,Bangalore,Coffee,Rabi,36.2,297.5,1583.64,1360.42,210.87,286.33,0.78,0.39,93.68
29977,2023-02,Karnataka,Bangalore,Coffee,Rabi,23.3,58.9,4345.3,1560.88,56.27,91.76,0.56,0.76,12.47
29978,2023-03,Karnataka,Bangalore,Coffee,Rabi,24.1,276.1,3955.08,3026.72,285.55,220.31,0.7,0.63,78.38
29979,2023-04,Karnataka,Bangalore,Coffee,Rabi,25.8,243.8,3769.18,451.15,336.22,135.66,0.7,0.93,95.7
29980,2023-05,Karnataka,Bangalore,Coffee,Rabi,22.3,228.3,3420.81,1053.37,448.77,162.96,0.83,0.8,81.25
29981,2023-06,Karnataka,Bangalore,Coffee,Rabi,28.7,195.5,1913.71,1411.4,100.03,150.31,0.89,0.49,105.09
29982,2023-07,Karnataka,Bangalore,Coffee,Rabi,26.4,42.8,1070.73,4262.83,183.46,129.84,0.27,0.74,330.98
29983,2023-08,Karnataka,Bangalore,Coffee,Rabi,39.8,211.7,2084.49,3109.12,106.11,80.37,0.78,0.95,242.61
29984,2023-09,Karnataka,Bangalore,Coffee,Rabi,33.9,262.5,1499.08,4229.52,294.19,218.94,0.42,0.7,292.49
29985,2023-10,Karnataka,Bangalore,Coffee,Rabi,24.6,176.0,1240.3,2177.86,55.57,285.73,0.66,0.67,216.58
29986,2023-11,Karnataka,Bangalore,Coffee,Rabi,20.0,187.3,1907.85,3721.05,84.14,67.53,0.2,0.54,285.57
29987,2023-12,Karnataka,Bangalore,Coffee,Rabi,18.4,182.3,2417.61,3729.07,379.63,234.17,0.81,0.72,167.98
29988,2024-01,Karnataka,Bangalore,Coffee,Rabi,35.3,271.7,3387.69,2049.67,408.59,202.49,0.1,0.9,28.75
29989,2024-02,Karnataka,Bangalore,Coffee,Rabi,15.5,33.1,3927.8,3091.49,65.96,220.32,0.56,0.85,137.94
29990,2024-03,Karnataka,Bangalore,Coffee,Rabi,26.9,213.7,4039.91,2698.91,107.66,249.59,0.11,0.19,88.68
29991,2024-04,Karnataka,Bangalore,Coffee,Rabi,30.2,25.4,4127.36,2867.87,340.03,174.26,0.84,0.21,5.35
29992,2024-05,Karnataka,Bangalore,Coffee,Rabi,32.1,49.9,2130.09,3925.69,473.13,204.23,0.67,0.66,157.36
29993,2024-06,Karnataka,Bangalore,Coffee,Rabi,28.3,254.7,540.15,2667.97,428.59,226.18,0.02,0.9,206.9
29994,2024-07,Karnataka,Bangalore,Coffee,Rabi,26.3,82.7,2902.99,2930.19,487.08,113.85,0.11,0.4,45.17
29995,2024-08,Karnataka,Bangalore,Coffee,Rabi,33.5,261.1,1505.48,1198.9,331.74,241.53,0.79,0.97,74.64
29996,2024-09,Karnataka,Bangalore,Coffee,Rabi,21.4,292.1,1854.35,1138.55,320.3,213.16,0.51,0.35,31.68
29997,2024-10,Karnataka,Bangalore,Coffee,Rabi,20.4,3.1,3116.31,1703.93,322.02,250.94,0.72,0.6,13.16
29998,2024-11,Karnataka,Bangalore,Coffee,Rabi,18.0,164.6,1152.94,3838.26,359.67,119.72,0.79,0.25,219.89
29999,2024-12,Karnataka,Bangalore,Coffee,Rabi,33.9,41.7,1921.8,2397.13,57.86,205.7,0.99,0.51,171.0
30000,2023-01,Karnataka,Bangalore,Coffee,Zaid,28.1,268.0,2282.67,3516.8,245.54,260.16,0.24,0.23,197.5
30001,2023-02,Karnataka,Bangalore,Coffee,Zaid,22.1,102.0,1836.95,3429.61,242.85,269.84,0.47,0.14,187.59
30002,2023-03,Karnataka,Bangalore,Coffee,Zaid,26.8,236.6,1881.8,4108.15,340.59,75.8,0.22,0.75,253.42
30003,2023-04,Karnataka,Bangalore,Coffee,Zaid,22.2,263.6,2011.36,1441.04,91.03,120.92,0.95,0.24,96.8
30004,2023-05,Karnataka,Bangalore,Coffee,Zaid,19.0,268.8,2962.79,2099.98,440.86,278.45,0.65,0.3,0.72
30005,2023-06,Karnataka,Bangalore,Coffee,Zaid,26.4,5.8,4429.43,3426.62,237.04,56.1,0.99,0.16,41.34
30006,2023-07,Karnataka,Bangalore,Coffee,Zaid,25.0,82.3,2034.22,4467.88,118.89,65.6,0.32,0.27,295.7
30007,2023-08,Karnataka,Bangalore,Coffee,Zaid,32.8,187.4,1371.01,4134.79,471.3,166.59,0.45,0.38,214.79
30008,2023-09,Karnataka,Bangalore,Coffee,Zaid,15.6,234.2,1778.6,2779.46,372.38,175.98,0.04,0.85,162.16
30009,2023-10,Karnataka,Bangalore,Coffee,Zaid,36.1,279.4,4692.7,2690.23,407.9,271.65,0.66,0.03,45.23
30010,2023-11,Karnataka,Bangalore,Coffee,Zaid,19.1,62.6,4089.78,2018.82,327.57,232.33,0.35,0.12,52.36
30011,2023-12,Karnataka,Bangalore,Coffee,Zaid,35.3,175.9,3627.3,2996.23,309.14,243.75,0.26,0.63,86.58
30012,2024-01,Karnataka,Bangalore,Coffee,Zaid,15.3,216.4,4048.33,504.72,449.65,200.71,0.22,0.44,159.68
30013,2024-02,Karnataka,Bangalore,Coffee,Zaid,19.9,263.8,4087.31,2682.56,458.2,205.61,0.38,0.91,14.21
30014,2024-03,Karnataka,Bangalore,Coffee,Zaid,34.2,61.3,2340.37,3869.59,432.78,71.24,0.11,0.17,143.29
30015,2024-04,Karnataka,Bangalore,Coffee,Zaid,17.6,223.8,1204.32,1648.31,82.57,156.89,0.29,0.64,182.49
30016,2024-05,Karnataka,Bangalore,Coffee,Zaid,20.1,2.0,1135.85,2203.5,325.84,116.14,0.87,0.67,120.02
30017,2024-06,Karnataka,Bangalore,Coffee,Zaid,28.9,211.9,2563.34,1641.88,421.34,190.77,0.99,0.6,2.47
30018,2024-07,Karnataka,Bangalore,Coffee,Zaid,26.9,140.3,3041.65,2132.92,96.32,205.61,0.96,0.11,74.04
30019,2024-08,Karnataka,Bangalore,Coffee,Zaid,20.9,196.6,969.21,4351.04,441.89,203.09,0.97,0.97,276.49
30020,2024-09,Karnataka,Bangalore,Coffee,Zaid,39.1,237.0,2265.43,3043.94,206.88,199.16,0.68,0.79,195.16
30021,2024-10,Karnataka,Bangalore,Coffee,Zaid,39.4,115.8,3605.4,3955.12,199.62,188.64,0.2,0.63,183.66
30022,2024-11,Karnataka,Bangalore,Coffee,Zaid,36.8,99.4,803.74,4051.92,477.02,130.48,0.64,0.07,208.34
30023,2024-12,Karnataka,Bangalore,Coffee,Zaid,29.7,18.7,1431.44,673.05,495.73,87.38,0.52,0.38,56.77
30024,2023-01,Karnataka,Bangalore,Coffee,Post-Monsoon,25.0,51.5,1291.75,2047.93,158.49,234.31,0.52,0.95,178.47
30025,2023-02,Karnataka,Bangalore,Coffee,Post-Monsoon,30.4,258.4,2100.98,3891.11,470.52,185.74,0.38,0.09,154.99
30026,2023-03,Karnataka,Bangalore,Coffee,Post-Monsoon,32.5,234.8,791.15,1062.43,75.14,286.01,0.07,0.73,177.35
30027,2023-04,Karnataka,Bangalore,Coffee,Post-Monsoon,23.5,147.8,3300.38,2758.88,112.7,133.72,0.13,0.57,139.67
30028,2023-05,Karnataka,Bangalore,Coffee,Post-Monsoon,36.4,245.5,1880.34,1243.79,452.32,121.77,0.7,0.0,24.82
30029,2023-06,Karnataka,Bangalore,Coffee,Post-Monsoon,16.0,95.8,4526.92,2369.23,488.45,184.94,0.1,0.26,83.25
30030,2023-07,Karnataka,Bangalore,Coffee,Post-Monsoon,19.3,127.2,2005.31,2232.89,299.48,199.08,0.05,0.4,101.77
30031,2023-08,Karnataka,Bangalore,Coffee,Post-Monsoon,31.6,254.5,3397.53,2395.87,353.69,147.76,0.56,0.3,27.3
30032,2023-09,Karnataka,Bangalore,Coffee,Post-Monsoon,29.3,276.8,737.09,1818.75,216.43,154.36,0.43,0.22,161.47
30033,2023-10,Karnataka,Bangalore,Coffee,Post-Monsoon,39.3,260.5,4542.52,862.19,483.56,282.8,0.82,0.04,192.33
30034,2023-11,Karnataka,Bangalore,Coffee,Post-Monsoon,17.2,42.2,1727.59,2269.88,208.26,97.89,0.65,0.33,121.19
30035,2023-12,Karnataka,Bangalore,Coffee,Post-Monsoon,29.6,210.1,4248.61,3030.26,262.92,259.0,0.76,0.1,37.54
30036,2024-01,Karnataka,Bangalore,Coffee,Post-Monsoon,25.8,286.1,3702.13,2070.14,395.68,210.4,0.56,0.46,13.33
30037,2024-02,Karnataka,Bangalore,Coffee,Post-Monsoon,15.8,199.9,4798.81,980.51,352.97,153.35,0.42,0.78,123.45
30038,2024-03,Karnataka,Bangalore,Coffee,Post-Monsoon,37.2,104.3,1678.09,2694.46,156.61,144.83,0.79,0.64,191.79
30039,2024-04,Karnataka,Bangalore,Coffee,Post-Monsoon,28.4,287.8,1646.66,1011.03,140.82,221.02,0.37,0.49,97.75
30040,2024-05,Karnataka,Bangalore,Coffee,Post-Monsoon,26.7,84.3,3526.18,450.77,63.58,155.17,0.19,0.92,7.86
30041,2024-06,Karnataka,Bangalore,Coffee,Post-Monsoon,17.3,137.7,1375.03,665.4,182.28,63.44,0.99,0.42,41.57
30042,2024-07,Karnataka,Bangalore,Coffee,Post-Monsoon,21.2,195.4,4552.42,2710.08,82.37,272.64,0.1,0.21,69.65
30043,2024-08,Karnataka,Bangalore,Coffee,Post-Monsoon,26.2,109.6,1529.46,3242.72,310.78,232.53,0.29,0.54,194.68
30044,2024-09,Karnataka,Bangalore,Coffee,Post-Monsoon,24.0,168.0,876.57,1342.98,376.95,115.43,0.02,0.82,99.3
30045,2024-10,Karnataka,Bangalore,Coffee,Post-Monsoon,35.3,252.2,3671.75,2114.42,490.68,143.17,0.9,0.75,31.0
30046,2024-11,Karnataka,Bangalore,Coffee,Post-Monsoon,36.0,89.3,2022.13,1290.34,469.79,220.13,0.96,0.35,37.29
30047,2024-12,Karnataka,Bangalore,Coffee,Post-Monsoon,27.4,210.1,584.87,2640.8,189.53,95.79,0.79,0.77,247.94
30048,2023-01,Karnataka,Bangalore,Tobacco,Kharif,31.2,237.5,1046.32,2301.91,423.46,216.08,0.21,0.98,156.57
30049,2023-02,Karnataka,Bangalore,Tobacco,Kharif,23.9,284.3,4702.01,3452.27,55.19,201.53,0.91,0.26,118.01
30050,2023-03,Karnataka,Bangalore,Tobacco,Kharif,17.7,100.2,3839.74,1107.65,357.99,144.65,0.67,1.0,71.69
30051,2023-04,Karnataka,Bangalore,Tobacco,Kharif,21.9,295.7,2052.22,3195.73,403.53,254.78,0.32,0.45,150.08
30052,2023-05,Karnataka,Bangalore,Tobacco,Kharif,31.1,267.1,4211.85,2878.93,114.32,235.83,0.49,0.33,96.27
30053,2023-06,Karnataka,Bangalore,Tobacco,Kharif,17.3,130.9,3391.95,2683.52,81.36,242.0,0.56,0.23,110.69
30054,2023-07,Karnataka,Bangalore,Tobacco,Kharif,29.8,193.7,4246.03,3747.05,397.83,259.57,0.31,0.06,52.77
30055,2023-08,Karnataka,Bangalore,Tobacco,Kharif,20.5,287.6,790.55,1977.08,492.6,250.49,0.53,0.26,86.35
30056,2023-09,Karnataka,Bangalore,Tobacco,Kharif,34.8,160.4,528.42,2416.29,410.57,106.23,0.11,0.14,147.35
30057,2023-10,Karnataka,Bangalore,Tobacco,Kharif,36.6,201.2,3767.59,3375.22,307.47,53.57,0.85,0.98,115.08
30058,2023-11,Karnataka,Bangalore,Tobacco,Kharif,34.0,263.6,3933.49,3729.03,322.16,127.11,0.7,0.36,104.87
30059,2023-12,Karnataka,Bangalore,Tobacco,Kharif,31.5,122.0,3462.09,1696.25,379.84,262.85,0.53,0.95,12.92
30060,2024-01,Karnataka,Bangalore,Tobacco,Kharif,24.1,216.4,3104.06,3071.68,332.65,226.27,0.64,0.71,109.18
30061,2024-02,Karnataka,Bangalore,Tobacco,Kharif,25.3,230.8,2341.89,1738.75,230.42,252.41,0.64,0.82,91.83
30062,2024-03,Karnataka,Bangalore,Tobacco,Kharif,24.9,67.0,3216.86,2710.15,148.46,101.17,0.87,0.07,82.11
30063,2024-04,Karnataka,Bangalore,Tobacco,Kharif,25.1,1.2,2783.12,2894.17,453.76,193.76,0.4,0.81,64.95
30064,2024-05,Karnataka,Bangalore,Tobacco,Kharif,29.9,125.0,4497.53,768.08,440.09,248.64,0.22,0.65,156.56
30065,2024-06,Karnataka,Bangalore,Tobacco,Kharif,27.6,292.4,1730.33,3929.41,227.21,191.29,0.96,0.64,267.94
30066,2024-07,Karnataka,Bangalore,Tobacco,Kharif,33.1,26.6,1617.64,695.24,193.03,273.51,0.62,0.87,50.26
30067,2024-08,Karnataka,Bangalore,Tobacco,Kharif,38.9,131.1,1437.29,637.79,254.45,183.06,0.06,0.19,25.64
30068,2024-09,Karnataka,Bangalore,Tobacco,Kharif,25.7,85.8,632.12,4385.72,407.21,256.52,0.06,0.17,274.25
30069,2024-10,Karnataka,Bangalore,Tobacco,Kharif,35.6,75.9,3213.1,1386.51,403.83,63.06,0.34,0.01,76.34
30070,2024-11,Karnataka,Bangalore,Tobacco,Kharif,33.4,85.5,4128.35,3103.94,97.93,215.79,0.33,0.84,132.11
30071,2024-12,Karnataka,Bangalore,Tobacco,Kharif,17.7,155.6,3722.7,564.77,185.78,286.96,0.55,0.23,82.74
30072,2023-01,Karnataka,Bangalore,Tobacco,Rabi,30.4,145.3,1611.51,3475.4,125.58,266.15,0.69,0.72,267.84
30073,2023-02,Karnataka,Bangalore,Tobacco,Rabi,21.5,266.4,4566.83,3592.72,142.45,80.7,0.4,0.76,141.35
30074,2023-03,Karnataka,Bangalore,Tobacco,Rabi,25.5,223.9,4967.84,1099.51,140.24,55.1,0.05,0.36,69.01
30075,2023-04,Karnataka,Bangalore,Tobacco,Rabi,28.8,196.9,1290.34,1951.3,131.88,222.41,0.12,0.84,197.56
30076,2023-05,Karnataka,Bangalore,Tobacco,Rabi,26.6,71.9,2114.43,707.34,258.14,143.58,0.02,0.47,1.96
30077,2023-06,Karnataka,Bangalore,Tobacco,Rabi,18.8,252.9,4776.12,3017.18,205.86,161.47,0.66,0.65,58.99
30078,2023-07,Karnataka,Bangalore,Tobacco,Rabi,16.2,186.1,1879.98,3020.65,321.53,85.49,0.36,0.71,171.14
30079,2023-08,Karnataka,Bangalore,Tobacco,Rabi,17.0,294.9,4264.03,1000.4,116.57,80.25,0.94,0.15,56.55
30080,2023-09,Karnataka,Bangalore,Tobacco,Rabi,20.4,158.8,2832.22,3702.31,498.87,261.31,0.79,0.6,102.05
30081,2023-10,Karnataka,Bangalore,Tobacco,Rabi,18.7,188.1,4622.8,1257.88,291.99,292.2,0.45,0.15,109.64
30082,2023-11,Karnataka,Bangalore,Tobacco,Rabi,28.0,165.2,4395.97,3919.96,462.67,212.01,0.38,0.52,56.32
30083,2023-12,Karnataka,Bangalore,Tobacco,Rabi,17.4,198.5,4325.11,2046.15,476.35,294.8,0.64,0.57,76.9
30084,2024-01,Karnataka,Bangalore,Tobacco,Rabi,18.1,130.9,2494.99,2900.68,74.53,139.29,0.26,0.12,173.45
30085,2024-02,Karnataka,Bangalore,Tobacco,Rabi,27.6,167.5,727.56,1146.91,84.52,257.42,0.06,0.59,169.12
30086,2024-03,Karnataka,Bangalore,Tobacco,Rabi,38.2,30.9,3757.4,468.77,372.42,261.07,0.24,0.84,118.85
30087,2024-04,Karnataka,Bangalore,Tobacco,Rabi,37.0,18.3,3025.17,4145.6,145.57,226.52,0.83,0.16,195.89
30088,2024-05,Karnataka,Bangalore,Tobacco,Rabi,15.3,33.8,1052.27,1226.85,268.82,80.85,0.2,0.31,70.56
30089,2024-06,Karnataka,Bangalore,Tobacco,Rabi,34.5,105.6,3094.73,3629.51,250.78,140.6,0.58,0.52,155.96
30090,2024-07,Karnataka,Bangalore,Tobacco,Rabi,31.6,124.1,3917.64,3407.9,366.91,59.27,0.47,0.91,87.43
30091,2024-08,Karnataka,Bangalore,Tobacco,Rabi,20.4,130.4,1196.62,1639.85,495.49,201.77,0.67,0.46,33.03
30092,2024-09,Karnataka,Bangalore,Tobacco,Rabi,17.6,95.6,1460.3,2175.17,446.07,95.04,0.66,0.56,73.31
30093,2024-10,Karnataka,Bangalore,Tobacco,Rabi,22.3,1.3,3427.98,2799.33,188.33,249.4,0.84,0.43,77.35
30094,2024-11,Karnataka,Bangalore,Tobacco,Rabi,23.9,125.5,1339.62,939.76,437.0,267.49,0.51,0.06,22.17
30095,2024-12,Karnataka,Bangalore,Tobacco,Rabi,32.9,280.8,2168.48,2610.78,71.49,295.83,0.14,0.34,201.74
30096,2023-01,Karnataka,Bangalore,Tobacco,Zaid,27.2,182.5,3690.67,1111.07,264.62,78.48,0.61,0.48,50.65
30097,2023-02,Karnataka,Bangalore,Tobacco,Zaid,39.5,214.8,529.08,4441.36,116.65,245.6,0.59,0.4,387.03
30098,2023-03,Karnataka,Bangalore,Tobacco,Zaid,39.0,117.6,569.91,3663.05,159.05,85.57,0.12,0.95,344.86
30099,2023-04,Karnataka,Bangalore,Tobacco,Zaid,27.7,196.4,4846.48,2661.06,141.18,281.06,0.51,0.56,44.58
30100,2023-05,Karnataka,Bangalore,Tobacco,Zaid,29.8,47.2,820.24,404.29,307.54,206.13,0.18,0.88,46.11
30101,2023-06,Karnataka,Bangalore,Tobacco,Zaid,33.6,64.9,2077.5,3131.44,112.6,204.58,0.43,0.82,227.16
30102,2023-07,Karnataka,Bangalore,Tobacco,Zaid,19.8,178.1,3762.95,1550.47,454.2,152.06,0.8,0.3,95.1
30103,2023-08,Karnataka,Bangalore,Tobacco,Zaid,27.7,181.5,2983.09,3647.9,356.1,249.85,0.05,0.07,125.56
30104,2023-09,Karnataka,Bangalore,Tobacco,Zaid,34.8,129.5,1755.27,3717.33,349.2,63.76,0.82,0.15,178.7
30105,2023-10,Karnataka,Bangalore,Tobacco,Zaid,31.1,108.4,3309.19,2933.77,375.2,157.3,0.46,0.64,67.2
30106,2023-11,Karnataka,Bangalore,Tobacco,Zaid,32.8,76.1,1584.79,3129.49,124.0,228.74,0.45,0.46,230.79
30107,2023-12,Karnataka,Bangalore,Tobacco,Zaid,26.4,255.4,1557.76,3262.2,70.02,208.2,0.97,0.84,282.88
30108,2024-01,Karnataka,Bangalore,Tobacco,Zaid,22.2,210.0,4149.1,3292.6,336.29,255.33,0.08,0.16,53.98
30109,2024-02,Karnataka,Bangalore,Tobacco,Zaid,36.6,53.5,719.42,1092.8,171.55,112.18,0.04,0.48,124.93
30110,2024-03,Karnataka,Bangalore,Tobacco,Zaid,27.8,197.5,2431.21,1568.44,277.39,292.92,0.72,0.52,41.92
30111,2024-04,Karnataka,Bangalore,Tobacco,Zaid,24.8,268.5,3730.46,3093.91,140.37,150.1,0.88,0.4,122.15
30112,2024-05,Karnataka,Bangalore,Tobacco,Zaid,23.4,0.5,4312.58,3994.56,157.29,209.32,0.41,0.9,158.33
30113,2024-06,Karnataka,Bangalore,Tobacco,Zaid,31.6,218.9,4679.33,3808.38,73.89,215.04,0.03,0.1,143.06
30114,2024-07,Karnataka,Bangalore,Tobacco,Zaid,35.1,237.9,3308.03,4431.03,285.4,86.94,0.9,0.99,221.46
30115,2024-08,Karnataka,Bangalore,Tobacco,Zaid,25.1,233.0,2427.5,2802.75,206.53,127.1,0.82,0.6,154.78
30116,2024-09,Karnataka,Bangalore,Tobacco,Zaid,17.3,113.1,3736.52,2441.75,497.05,233.53,0.21,0.12,48.45
30117,2024-10,Karnataka,Bangalore,Tobacco,Zaid,32.9,37.3,3608.91,1214.58,60.77,204.55,0.02,0.53,22.75
30118,2024-11,Karnataka,Bangalore,Tobacco,Zaid,17.1,179.9,3110.82,3850.22,469.17,241.26,0.52,0.83,125.73
30119,2024-12,Karnataka,Bangalore,Tobacco,Zaid,19.5,280.6,2578.88,1009.83,440.12,65.28,0.73,0.65,40.43
30120,2023-01,Karnataka,Bangalore,Tobacco,Post-Monsoon,24.5,101.7,881.71,1255.43,363.63,281.41,0.31,0.36,61.58
30121,2023-02,Karnataka,Bangalore,Tobacco,Post-Monsoon,32.9,122.1,4961.62,707.27,489.28,138.26,0.6,0.1,233.57
30122,2023-03,Karnataka,Bangalore,Tobacco,Post-Monsoon,18.6,22.4,1056.07,3837.05,460.74,98.3,0.21,0.0,179.33
30123,2023-04,Karnataka,Bangalore,Tobacco,Post-Monsoon,24.8,148.0,3299.24,1516.06,151.18,140.08,0.36,0.85,50.87
30124,2023-05,Karnataka,Bangalore,Tobacco,Post-Monsoon,39.7,228.3,3713.1,3447.14,319.41,184.44,0.17,0.48,111.19
30125,2023-06,Karnataka,Bangalore,Tobacco,Post-Monsoon,37.8,5.4,1090.24,1924.55,207.72,162.2,0.72,0.89,156.09
30126,2023-07,Karnataka,Bangalore,Tobacco,Post-Monsoon,29.3,179.2,914.98,3922.5,469.58,109.92,0.67,0.48,222.33
30127,2023-08,Karnataka,Bangalore,Tobacco,Post-Monsoon,20.8,241.5,1467.94,1374.75,158.41,263.28,0.21,0.71,134.92
30128,2023-09,Karnataka,Bangalore,Tobacco,Post-Monsoon,34.4,197.8,2370.75,3131.12,425.5,251.39,1.0,0.25,92.15
30129,2023-10,Karnataka,Bangalore,Tobacco,Post-Monsoon,21.1,94.8,1132.21,3297.28,489.7,275.52,0.82,0.28,138.59
30130,2023-11,Karnataka,Bangalore,Tobacco,Post-Monsoon,37.0,121.6,3433.4,3232.29,161.79,194.08,0.88,0.16,116.01
30131,2023-12,Karnataka,Bangalore,Tobacco,Post-Monsoon,15.6,172.4,1450.94,1624.1,113.27,80.31,0.75,0.86,155.52
30132,2024-01,Karnataka,Bangalore,Tobacco,Post-Monsoon,30.0,294.0,3349.07,3027.48,74.0,53.8,0.53,0.75,184.57
30133,2024-02,Karnataka,Bangalore,Tobacco,Post-Monsoon,34.8,93.4,1082.19,719.1,177.98,130.88,0.23,0.38,73.53
30134,2024-03,Karnataka,Bangalore,Tobacco,Post-Monsoon,19.3,5.9,1259.84,1624.49,393.85,294.09,0.77,0.04,23.62
30135,2024-04,Karnataka,Bangalore,Tobacco,Post-Monsoon,25.3,187.9,2986.04,437.11,492.54,274.56,0.88,0.38,141.22
30136,2024-05,Karnataka,Bangalore,Tobacco,Post-Monsoon,25.9,208.7,2824.93,3413.32,391.13,285.2,0.17,0.53,129.5
30137,2024-06,Karnataka,Bangalore,Tobacco,Post-Monsoon,36.8,105.3,2895.43,4407.79,420.68,243.29,0.5,0.78,184.46
30138,2024-07,Karnataka,Bangalore,Tobacco,Post-Monsoon,33.9,230.7,848.13,2720.13,435.82,223.81,0.89,0.72,165.31
30139,2024-08,Karnataka,Bangalore,Tobacco,Post-Monsoon,31.8,172.6,1673.9,1050.76,194.23,246.96,0.04,0.4,74.41
30140,2024-09,Karnataka,Bangalore,Tobacco,Post-Monsoon,21.4,82.9,4233.81,2797.77,175.68,92.65,0.56,0.17,41.32
30141,2024-10,Karnataka,Bangalore,Tobacco,Post-Monsoon,35.2,266.3,3513.99,3588.14,393.79,110.26,0.0,0.46,114.0
30142,2024-11,Karnataka,Bangalore,Tobacco,Post-Monsoon,30.5,154.2,3299.86,3147.39,425.06,227.07,0.32,0.64,74.93
30143,2024-12,Karnataka,Bangalore,Tobacco,Post-Monsoon,20.8,20.0,625.84,4486.09,258.04,143.9,0.09,0.68,343.68
30144,2023-01,Karnataka,Bangalore,Sunflower,Kharif,32.3,295.2,4172.37,910.35,262.31,264.69,0.81,0.86,60.81
30145,2023-02,Karnataka,Bangalore,Sunflower,Kharif,26.6,121.6,1301.2,4459.52,75.08,178.28,0.34,0.31,350.76
30146,2023-03,Karnataka,Bangalore,Sunflower,Kharif,24.1,90.2,1203.27,4361.61,348.25,283.27,0.32,0.48,272.11
30147,2023-04,Karnataka,Bangalore,Sunflower,Kharif,30.8,248.1,3659.28,2617.04,466.87,102.5,0.77,0.79,15.24
30148,2023-05,Karnataka,Bangalore,Sunflower,Kharif,31.5,160.7,1238.59,1745.44,98.81,53.99,0.1,0.22,161.98
30149,2023-06,Karnataka,Bangalore,Sunflower,Kharif,15.7,92.8,4721.27,3096.57,409.61,91.82,0.09,0.9,13.43
30150,2023-07,Karnataka,Bangalore,Sunflower,Kharif,31.5,80.7,4286.87,2299.88,267.83,110.01,0.1,0.44,0.67
30151,2023-08,Karnataka,Bangalore,Sunflower,Kharif,33.9,127.8,598.53,481.21,55.75,266.83,0.5,0.13,103.09
30152,2023-09,Karnataka,Bangalore,Sunflower,Kharif,30.7,96.7,4952.24,3310.21,226.06,50.55,0.88,0.05,16.99
30153,2023-10,Karnataka,Bangalore,Sunflower,Kharif,25.3,30.7,682.19,1292.76,150.93,171.6,0.25,0.33,130.73
30154,2023-11,Karnataka,Bangalore,Sunflower,Kharif,38.9,163.4,3142.88,1060.4,267.41,251.7,0.87,0.09,51.92
30155,2023-12,Karnataka,Bangalore,Sunflower,Kharif,35.8,299.4,1748.72,1214.72,353.35,163.81,0.01,0.47,51.99
30156,2024-01,Karnataka,Bangalore,Sunflower,Kharif,27.6,244.7,2674.82,3434.89,128.21,153.3,0.25,0.86,236.23
30157,2024-02,Karnataka,Bangalore,Sunflower,Kharif,35.9,232.3,3203.2,1387.11,200.14,240.58,0.72,0.87,36.41
30158,2024-03,Karnataka,Bangalore,Sunflower,Kharif,20.6,79.0,4497.07,2295.81,331.74,50.38,0.0,0.04,49.65
30159,2024-04,Karnataka,Bangalore,Sunflower,Kharif,23.9,123.4,1853.41,3474.99,458.0,150.47,0.96,1.0,161.1
30160,2024-05,Karnataka,Bangalore,Sunflower,Kharif,39.2,86.4,642.94,3120.9,70.84,217.43,0.99,0.45,284.24
30161,2024-06,Karnataka,Bangalore,Sunflower,Kharif,15.0,107.8,2404.16,4313.99,495.46,282.01,0.64,0.22,145.11
30162,2024-07,Karnataka,Bangalore,Sunflower,Kharif,17.2,165.2,1971.41,421.87,60.4,131.97,0.41,0.11,30.1
30163,2024-08,Karnataka,Bangalore,Sunflower,Kharif,26.4,61.3,907.98,3087.9,122.17,245.3,0.95,0.6,256.51
30164,2024-09,Karnataka,Bangalore,Sunflower,Kharif,22.5,100.3,1207.68,1757.42,162.87,136.23,0.54,0.59,147.0
30165,2024-10,Karnataka,Bangalore,Sunflower,Kharif,31.5,52.1,2278.99,1754.02,396.66,151.54,0.25,0.03,2.16
30166,2024-11,Karnataka,Bangalore,Sunflower,Kharif,39.7,191.3,1335.18,1998.62,89.08,128.94,0.59,0.58,190.69
30167,2024-12,Karnataka,Bangalore,Sunflower,Kharif,18.8,117.1,794.74,2903.18,373.22,72.36,0.68,0.33,169.89
30168,2023-01,Karnataka,Bangalore,Sunflower,Rabi,35.5,49.5,4181.01,1445.51,486.94,169.05,0.77,0.2,147.3
30169,2023-02,Karnataka,Bangalore,Sunflower,Rabi,19.5,24.5,728.03,4384.19,177.94,116.97,0.96,0.91,349.76
30170,2023-03,Karnataka,Bangalore,Sunflower,Rabi,30.0,148.1,570.25,4227.57,188.22,176.49,0.93,0.85,355.66
30171,2023-04,Karnataka,Bangalore,Sunflower,Rabi,36.3,48.9,3414.66,3688.49,385.31,176.24,0.04,0.26,96.22
30172,2023-05,Karnataka,Bangalore,Sunflower,Rabi,39.3,16.8,1719.35,2329.54,421.55,172.18,0.95,0.17,49.68
